BrandName,Product_ID,Product_Name,Category,MRP (Rs.),SellPrice (Rs.),Discount_Percentage %,Product_Desc
adidas,ADIDAS62,ADIDAS62 - Westernwear-Women,Westernwear,2699.0,1889.0,30,stripes polyester slim fit womens casual pants - black
adidas,ADIDAS63,ADIDAS63 - Westernwear-Women,Westernwear,1799.0,1259.0,30,printed crew neck polyester womens t-shirt - green
adidas,ADIDAS64,ADIDAS64 - Westernwear-Women,Westernwear,1199.0,599.0,50,cotton round neck womens t-shirt - white
adidas,ADIDAS65,ADIDAS65 - Westernwear-Women,Westernwear,1999.0,999.0,50,striped cotton round neck womens t-shirt - white
adidas,ADIDAS66,ADIDAS66 - Westernwear-Women,Westernwear,1599.0,1119.0,30,printed cotton round neck womens t-shirt - white
adidas,ADIDAS67,ADIDAS67 - Westernwear-Women,Westernwear,1799.0,1259.0,30,stripes slim fit cotton womens casual wear track pants - red
adidas,ADIDAS68,ADIDAS68 - Westernwear-Women,Westernwear,1399.0,979.0,30,printed cotton round neck womens t-shirt - white
adidas,ADIDAS69,ADIDAS69 - Westernwear-Women,Westernwear,1665.5555555555554,1499.0,10,printed cotton round neck womens t-shirt - white
adidas,ADIDAS70,ADIDAS70 - Westernwear-Women,Westernwear,1999.0,1399.0,30,printed cotton round neck womens t-shirt - orange
adidas,ADIDAS71,ADIDAS71 - Westernwear-Women,Westernwear,1799.0,899.0,50,printed cotton round neck womens t-shirt - white
adidas,ADIDAS72,ADIDAS72 - Westernwear-Women,Westernwear,2699.0,1889.0,30,stripes cotton regular fit womens tights - grey
adidas,ADIDAS73,ADIDAS73 - Westernwear-Women,Westernwear,3299.0,2309.0,30,printed cotton skinny fit womens tights - multi
adidas,ADIDAS74,ADIDAS74 - Westernwear-Women,Westernwear,2999.0,1499.0,50,printed fitted fit polyester womens tights - white
adidas,ADIDAS75,ADIDAS75 - Westernwear-Women,Westernwear,2499.0,1249.0,50,stripes polyester slim fit womens pants - black
adidas,ADIDAS76,ADIDAS76 - Westernwear-Women,Westernwear,1799.0,1259.0,30,printed polyester v neck womens t-shirt - carbon
adidas,ADIDAS77,ADIDAS77 - Westernwear-Women,Westernwear,2799.0,1959.0,30,stripes slim cotton womens casual wear pants - grey
adidas,ADIDAS78,ADIDAS78 - Westernwear-Women,Westernwear,1199.0,839.0,30,printed cotton round neck womens t-shirt - green
adidas,ADIDAS79,ADIDAS79 - Westernwear-Women,Westernwear,2799.0,1959.0,30,printed cotton regular fit womens tights - mauve
adidas,ADIDAS80,ADIDAS80 - Westernwear-Women,Westernwear,1999.0,1399.0,30,printed polyester crew neck womens t-shirt - black
adidas,ADIDAS81,ADIDAS81 - Westernwear-Women,Westernwear,2699.0,1889.0,30,solid fitted fit polyester womens track pants - black
adidas,ADIDAS82,ADIDAS82 - Westernwear-Women,Westernwear,1599.0,1119.0,30,solid polyester round neck womens t-shirt - purple
adidas,ADIDAS83,ADIDAS83 - Westernwear-Women,Westernwear,2999.0,2099.0,30,printed regular fit polyester womens track pants - red
adidas,ADIDAS84,ADIDAS84 - Westernwear-Women,Westernwear,3299.0,2309.0,30,printed polyester fitted womens casual tights - grey
adidas,ADIDAS85,ADIDAS85 - Westernwear-Women,Westernwear,1999.0,999.0,50,printed nylon round neck womens dress - black
adidas,ADIDAS86,ADIDAS86 - Westernwear-Women,Westernwear,1799.0,1259.0,30,printed cotton fitted womens casual tights - blue
adidas,ADIDAS87,ADIDAS87 - Westernwear-Women,Westernwear,4299.0,3009.0,30,solid polyester fitted womens casual tights - navy
adidas,ADIDAS88,ADIDAS88 - Westernwear-Women,Westernwear,1199.0,599.0,50,cotton round neck womens t-shirt - pink
adidas,ADIDAS89,ADIDAS89 - Westernwear-Women,Westernwear,2299.0,1609.0,30,printed crew neck polyester womens t-shirt - burgundy
adidas,ADIDAS90,ADIDAS90 - Westernwear-Women,Westernwear,2299.0,1609.0,30,solid polyester round neck womens t-shirt - purple
adidas,ADIDAS91,ADIDAS91 - Westernwear-Women,Westernwear,2799.0,1959.0,30,printed polyester fitted womens casual tights - blue
adidas,ADIDAS92,ADIDAS92 - Westernwear-Women,Westernwear,1799.0,1259.0,30,solid polyester round neck womens t-shirt - black
adidas,ADIDAS93,ADIDAS93 - Westernwear-Women,Westernwear,2299.0,1609.0,30,stripes polyester crew neck womens t-shirt - mauve
adidas,ADIDAS94,ADIDAS94 - Westernwear-Women,Westernwear,2499.0,1749.0,30,striped regular fit cotton womens shorts - black
adidas,ADIDAS95,ADIDAS95 - Westernwear-Women,Westernwear,2699.0,1889.0,30,stripes cotton regular fit womens tights - black
adidas,ADIDAS96,ADIDAS96 - Westernwear-Women,Westernwear,1599.0,1119.0,30,printed polyester crew neck womens t-shirt - red
adidas,ADIDAS97,ADIDAS97 - Westernwear-Women,Westernwear,3299.0,2309.0,30,printed polyester crew neck womens t-shirt - mauve
adidas,ADIDAS98,ADIDAS98 - Westernwear-Women,Westernwear,1799.0,1259.0,30,solid round neck polyester womens t-shirt - blue
adidas,ADIDAS99,ADIDAS99 - Westernwear-Women,Westernwear,2999.0,2099.0,30,solid round neck polyester womens sweatshirt - purple
adidas,ADIDAS100,ADIDAS100 - Westernwear-Women,Westernwear,1776.6666666666665,1599.0,10,printed polyester round neck womens t-shirt - yellow
adidas,ADIDAS101,ADIDAS101 - Westernwear-Women,Westernwear,2299.0,1609.0,30,printed crew neck polyester womens t-shirt - blue
adidas,ADIDAS102,ADIDAS102 - Westernwear-Women,Westernwear,2776.6666666666665,2499.0,10,striped regular fit cotton womens tights - purple
adidas,ADIDAS103,ADIDAS103 - Westernwear-Women,Westernwear,1499.0,1049.0,30,solid polyester round neck womens t-shirt - black
adidas,ADIDAS104,ADIDAS104 - Westernwear-Women,Westernwear,4299.0,3009.0,30,solid polyester fitted womens casual tights - grey
adidas,ADIDAS105,ADIDAS105 - Westernwear-Women,Westernwear,2799.0,1959.0,30,solid tight fit polyester womens track pants - black
adidas,ADIDAS106,ADIDAS106 - Westernwear-Women,Westernwear,2699.0,1889.0,30,solid polyester round neck womens tank top - red
adidas,ADIDAS107,ADIDAS107 - Westernwear-Women,Westernwear,2299.0,1609.0,30,solid polyester round neck womens t-shirt - green
adidas,ADIDAS108,ADIDAS108 - Westernwear-Women,Westernwear,2999.0,1499.0,50,printed cotton hood womens dress - ink
adidas,ADIDAS109,ADIDAS109 - Westernwear-Women,Westernwear,3999.0,2799.0,30,stripes regular cotton womens sports wear tights - black
adidas,ADIDAS110,ADIDAS110 - Westernwear-Women,Westernwear,1799.0,1259.0,30,printed round neck polyester womens t-shirt - black
adidas,ADIDAS111,ADIDAS111 - Westernwear-Women,Westernwear,1999.0,1399.0,30,printed cotton round neck womens t-shirt - black
adidas,ADIDAS112,ADIDAS112 - Westernwear-Women,Westernwear,2299.0,1149.0,50,printed fitted fit polyester womens tights - black
adidas,ADIDAS113,ADIDAS113 - Westernwear-Women,Westernwear,3299.0,2309.0,30,solid tight fit polyester womens track pants - blue
adidas,ADIDAS114,ADIDAS114 - Westernwear-Women,Westernwear,1776.6666666666665,1599.0,10,solid fitted fit cotton womens tights - black
adidas,ADIDAS115,ADIDAS115 - Westernwear-Women,Westernwear,2998.8888888888887,2699.0,10,slim fit polyester womens tights - black
adidas,ADIDAS116,ADIDAS116 - Westernwear-Women,Westernwear,2299.0,1609.0,30,solid crew neck polyester womens t-shirt - green
adidas,ADIDAS117,ADIDAS117 - Westernwear-Women,Westernwear,4999.0,3499.0,30,printed polyester fitted womens casual tights - black
adidas,ADIDAS118,ADIDAS118 - Westernwear-Women,Westernwear,2999.0,2099.0,30,solid polyester crew neck womens t-shirt - purple
adidas,ADIDAS119,ADIDAS119 - Westernwear-Women,Westernwear,2499.0,1249.0,50,striped slim fit polyester womens shorts - black
adidas,ADIDAS120,ADIDAS120 - Westernwear-Women,Westernwear,1799.0,1259.0,30,printed polyester fitted womens casual tights - red
adidas,ADIDAS121,ADIDAS121 - Westernwear-Women,Westernwear,4799.0,3359.0,30,solid tight fit polyester womens tights - black
adidas,ADIDAS122,ADIDAS122 - Westernwear-Women,Westernwear,2999.0,2099.0,30,solid polyester fitted womens casual tights - pink
adidas,ADIDAS123,ADIDAS123 - Westernwear-Women,Westernwear,2299.0,1149.0,50,striped regular fit blended womens active wear track pants - black
adidas,ADIDAS124,ADIDAS124 - Westernwear-Women,Westernwear,3799.0,2659.0,30,printed regular fit cotton womens track pants - black
adidas,ADIDAS125,ADIDAS125 - Westernwear-Women,Westernwear,2999.0,2099.0,30,solid tight fit polyester womens track pants - black
adidas,ADIDAS126,ADIDAS126 - Westernwear-Women,Westernwear,1554.4444444444443,1399.0,10,cotton round neck womens t-shirt - white
adidas,ADIDAS127,ADIDAS127 - Westernwear-Women,Westernwear,3332.222222222222,2999.0,10,striped polyester hood womens dress - white
adidas,ADIDAS128,ADIDAS128 - Westernwear-Women,Westernwear,1799.0,1259.0,30,printed polyester round neck womens t-shirt - mauve
adidas,ADIDAS129,ADIDAS129 - Westernwear-Women,Westernwear,3299.0,2309.0,30,printed polyester crew neck womens t-shirt - black
adidas,ADIDAS130,ADIDAS130 - Westernwear-Women,Westernwear,2299.0,1609.0,30,printed polyester fitted womens casual tights - pink
adidas,ADIDAS131,ADIDAS131 - Westernwear-Women,Westernwear,3299.0,1649.0,50,striped cotton round neck womens dress - red
adidas,ADIDAS132,ADIDAS132 - Westernwear-Women,Westernwear,1999.0,1399.0,30,printed cotton round neck womens t-shirt - orange
adidas,ADIDAS133,ADIDAS133 - Westernwear-Women,Westernwear,3332.222222222222,2999.0,10,cotton round neck womens dress - yellow
adidas,ADIDAS134,ADIDAS134 - Westernwear-Women,Westernwear,3998.8888888888887,3599.0,10,printed cotton v neck womens dress - ltgrey
adidas,ADIDAS135,ADIDAS135 - Westernwear-Women,Westernwear,1799.0,1259.0,30,solid polyester round neck womens t-shirt - red
adidas,ADIDAS136,ADIDAS136 - Westernwear-Women,Westernwear,2499.0,1249.0,50,solid polyester round neck womens regular fit t-shirt - white
adidas,ADIDAS137,ADIDAS137 - Westernwear-Women,Westernwear,3999.0,2799.0,30,solid polyester womens dress - blush
adidas,ADIDAS138,ADIDAS138 - Westernwear-Women,Westernwear,2799.0,1959.0,30,printed polyester fitted womens casual tights - black
adidas,ADIDAS139,ADIDAS139 - Westernwear-Women,Westernwear,2999.0,2099.0,30,printed regular fit polyester womens track pants - blue
adidas,ADIDAS140,ADIDAS140 - Westernwear-Women,Westernwear,2699.0,1889.0,30,solid polyester crew neck womens t-shirt - white
adidas,ADIDAS141,ADIDAS141 - Lingerie&Nightwear-Women,Lingerie&Nightwear,2299.0,1609.0,30,printed polyester fitted womens sports bra - red
adidas,ADIDAS142,ADIDAS142 - Lingerie&Nightwear-Women,Lingerie&Nightwear,2999.0,1499.0,50,solid polyester regular fit womens sports bra - black
adidas,ADIDAS143,ADIDAS143 - Lingerie&Nightwear-Women,Lingerie&Nightwear,2799.0,1959.0,30,printed polyester knit womens sports bra - grey
adidas,ADIDAS144,ADIDAS144 - Lingerie&Nightwear-Women,Lingerie&Nightwear,2499.0,1749.0,30,printed polyester fitted womens sports bra - grey
adidas,ADIDAS145,ADIDAS145 - Lingerie&Nightwear-Women,Lingerie&Nightwear,2299.0,1609.0,30,printed polyester knit womens sports bra - blue
adidas,ADIDAS146,ADIDAS146 - Lingerie&Nightwear-Women,Lingerie&Nightwear,2699.0,1889.0,30,solid polyester regular fit womens sports bra - purple
adidas,ADIDAS147,ADIDAS147 - Lingerie&Nightwear-Women,Lingerie&Nightwear,3599.0,2519.0,30,stripes polyester womens sports bra - burgundy
adidas,ADIDAS148,ADIDAS148 - Lingerie&Nightwear-Women,Lingerie&Nightwear,1799.0,1259.0,30,printed polyester knit womens sports bra - pink
adidas,ADIDAS149,ADIDAS149 - Lingerie&Nightwear-Women,Lingerie&Nightwear,3599.0,2519.0,30,printed polyester knit womens sports bra - black
adidas,ADIDAS150,ADIDAS150 - Lingerie&Nightwear-Women,Lingerie&Nightwear,2299.0,1609.0,30,printed polyester fitted womens sports bra - white
adidas,ADIDAS151,ADIDAS151 - Lingerie&Nightwear-Women,Lingerie&Nightwear,1332.2222222222222,1199.0,10,non wired halter strap non padded womens every day bra - old rose
adidas,ADIDAS152,ADIDAS152 - Lingerie&Nightwear-Women,Lingerie&Nightwear,2499.0,1249.0,50,solid polyester regular fit womens sports bra - pink
adidas,ADIDAS153,ADIDAS153 - Lingerie&Nightwear-Women,Lingerie&Nightwear,3599.0,2519.0,30,stripes polyester fitted womens sports bra - purple
adidas,ADIDAS154,ADIDAS154 - Lingerie&Nightwear-Women,Lingerie&Nightwear,2499.0,1749.0,30,printed polyester regular fit womens sports bra - black
adidas,ADIDAS155,ADIDAS155 - Lingerie&Nightwear-Women,Lingerie&Nightwear,2699.0,1889.0,30,printed polyester fitted womens sports bra - purple
adidas,ADIDAS156,ADIDAS156 - Lingerie&Nightwear-Women,Lingerie&Nightwear,3599.0,2519.0,30,striped polyester fitted womens sports bra - black
adidas,ADIDAS157,ADIDAS157 - Lingerie&Nightwear-Women,Lingerie&Nightwear,2699.0,1889.0,30,solid polyester regular fit womens sports bra - pink
adidas,ADIDAS158,ADIDAS158 - Lingerie&Nightwear-Women,Lingerie&Nightwear,2799.0,1959.0,30,stripes polyester fitted womens sports bra - grey
adidas,ADIDAS159,ADIDAS159 - Lingerie&Nightwear-Women,Lingerie&Nightwear,1999.0,1399.0,30,printed polyester slim fit womens sports bra - magenta
adidas,ADIDAS160,ADIDAS160 - Lingerie&Nightwear-Women,Lingerie&Nightwear,2999.0,2099.0,30,printed polyester knit womens sports bra - blue
adidas,ADIDAS161,ADIDAS161 - Lingerie&Nightwear-Women,Lingerie&Nightwear,3299.0,2309.0,30,printed polyester knit womens sports bra - navy
adidas,ADIDAS162,ADIDAS162 - Lingerie&Nightwear-Women,Lingerie&Nightwear,2699.0,1889.0,30,solid polyester regular fit womens sports bra - grey
adidas,ADIDAS163,ADIDAS163 - Footwear-Women,Footwear,3998.8888888888887,3599.0,10,iconic runner fabric low tops slipon unisex sport sandals - black
adidas,ADIDAS164,ADIDAS164 - Footwear-Women,Footwear,3998.8888888888887,3599.0,10,street stunner w synthetic mesh lace up womens sports shoes - white
adidas,ADIDAS165,ADIDAS165 - Footwear-Women,Footwear,4221.111111111111,3799.0,10,synthetic lace up womens sports shoes - blue
adidas,ADIDAS166,ADIDAS166 - Footwear-Women,Footwear,2998.8888888888887,2699.0,10,synthetic slipon womens athleisure slides - pink
adidas,ADIDAS167,ADIDAS167 - Footwear-Women,Footwear,2554.4444444444443,2299.0,10,synthetic slipon unisex slides - blue
adidas,ADIDAS168,ADIDAS168 - Footwear-Women,Footwear,2998.8888888888887,2699.0,10,mesh lace up womens sports shoes - stone
adidas,ADIDAS169,ADIDAS169 - Footwear-Women,Footwear,5554.444444444444,4999.0,10,showtheway 2.0 fabric low tops lace up unisex sport shoes - black
adidas,ADIDAS170,ADIDAS170 - Footwear-Women,Footwear,4776.666666666667,4299.0,10,textile lace up womens sports shoes - pink
adidas,ADIDAS171,ADIDAS171 - Footwear-Women,Footwear,2998.8888888888887,2699.0,10,mesh lace up womens sports shoes - stone
adidas,ADIDAS172,ADIDAS172 - Footwear-Women,Footwear,5110.0,4599.0,10,synthetic lace up womens sports shoes - white
adidas,ADIDAS173,ADIDAS173 - Footwear-Women,Footwear,7332.222222222222,6599.0,10,fabric lace up womens sports shoes - black
adidas,ADIDAS174,ADIDAS174 - Footwear-Women,Footwear,5554.444444444444,4999.0,10,synthetic lace up womens sports shoes - black
adidas,ADIDAS175,ADIDAS175 - Footwear-Women,Footwear,5554.444444444444,4999.0,10,mesh lace up womens sports shoes - grey
adidas,ADIDAS176,ADIDAS176 - Footwear-Women,Footwear,2221.111111111111,1999.0,10,synthetic slipon womens athleisure slides - pink
adidas,ADIDAS177,ADIDAS177 - Footwear-Women,Footwear,4443.333333333333,3999.0,10,adilette comfort fabric low tops slipon unisex sport sandals - black
adidas,ADIDAS178,ADIDAS178 - Footwear-Women,Footwear,3332.222222222222,2999.0,10,hyperon 1.0 w women lace up sports shoes - blue
adidas,ADIDAS179,ADIDAS179 - Footwear-Women,Footwear,5110.0,4599.0,10,synthetic lace up womens sports shoes - white
adidas,ADIDAS180,ADIDAS180 - Footwear-Women,Footwear,3998.8888888888887,3599.0,10,street stunner w synthetic mesh lace up womens sports shoes - stone
adidas,ADIDAS181,ADIDAS181 - Footwear-Women,Footwear,2221.111111111111,1999.0,10,distincto w synthetic low tops slipon womens casual slippers - black
adidas,ADIDAS182,ADIDAS182 - Footwear-Women,Footwear,6665.555555555556,5999.0,10,mesh lace up womens sports shoes - black
adidas,ADIDAS183,ADIDAS183 - Footwear-Women,Footwear,6221.111111111111,5599.0,10,leather lace up womens sports shoes - white
adidas,ADIDAS184,ADIDAS184 - Footwear-Women,Footwear,6665.555555555556,5999.0,10,fabric lace up womens sports shoes - black
adidas,ADIDAS185,ADIDAS185 - Footwear-Women,Footwear,5554.444444444444,4999.0,10,mesh lace up womens sports shoes - white
adidas,ADIDAS186,ADIDAS186 - Footwear-Women,Footwear,5110.0,4599.0,10,synthetic lace up womens sports shoes - white
adidas,ADIDAS187,ADIDAS187 - Footwear-Women,Footwear,2998.8888888888887,2699.0,10,adilette shower synthetic low tops slipon unisex sport sandals - red
adidas,ADIDAS188,ADIDAS188 - Footwear-Women,Footwear,3332.222222222222,2999.0,10,synthetic slipon womens athleisure flats - black
adidas,ADIDAS189,ADIDAS189 - Footwear-Women,Footwear,6221.111111111111,5599.0,10,mesh slipon womens sports shoes - black
adidas,ADIDAS190,ADIDAS190 - Footwear-Women,Footwear,6221.111111111111,5599.0,10,leather lace up womens sports shoes - white
adidas,ADIDAS191,ADIDAS191 - Footwear-Women,Footwear,5554.444444444444,4999.0,10,synthetic lace up womens sports shoes - white
adidas,ADIDAS192,ADIDAS192 - Footwear-Women,Footwear,5110.0,4599.0,10,lace up womens sports shoes - silver grey
adidas,ADIDAS193,ADIDAS193 - Footwear-Women,Footwear,3998.8888888888887,3599.0,10,mesh slip on womens sports shoes - grey
adidas,ADIDAS194,ADIDAS194 - Footwear-Women,Footwear,5554.444444444444,4999.0,10,mesh lace up womens sports shoes - black
adidas,ADIDAS195,ADIDAS195 - Footwear-Women,Footwear,4221.111111111111,3799.0,10,synthetic lace up womens sports shoes - stone
adidas,ADIDAS196,ADIDAS196 - Footwear-Women,Footwear,4443.333333333333,3999.0,10,adilette comfort fabric low tops slipon unisex sport sandals - white
adidas,ADIDAS197,ADIDAS197 - Footwear-Women,Footwear,8887.777777777777,7999.0,10,eq21 run fabric low tops lace up womens sport shoes - white
adidas,ADIDAS198,ADIDAS198 - Footwear-Women,Footwear,7332.222222222222,6599.0,10,lace up womens sports shoes - pink
adidas,ADIDAS199,ADIDAS199 - Footwear-Women,Footwear,7332.222222222222,6599.0,10,textile lace up womens sports shoes - pink
adidas,ADIDAS200,ADIDAS200 - Footwear-Women,Footwear,4443.333333333333,3999.0,10,textile lace up womens sports shoes - blue
adidas,ADIDAS201,ADIDAS201 - Footwear-Women,Footwear,11110.0,9999.0,10,lace up womens sports shoes - blue
